SiteType,SiteID,CameraCaptures,Settings,TriggerID,trap_day,ImageFile1,Image1DateTime,ImageURL,ImageEmbedCode,ImageFile2,Image2DateTime,file_issues,species_detected,human_detected,individuals,detection_duration,notes
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_144,,08100429.MP4,2019:08:10 11:50:54,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_145,,08100432.MP4,2019:08:10 11:54:55,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_146,,08100435.MP4,2019:08:10 11:57:22,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_147,,08100438.MP4,2019:08:10 12:03:38,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_148,,08100441.MP4,2019:08:10 12:06:03,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_149,,08100444.MP4,2019:08:10 12:08:19,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_150,,08100447.MP4,2019:08:10 12:10:51,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_151,,08100450.MP4,2019:08:10 12:13:11,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_152,,08100453.MP4,2019:08:10 12:15:28,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_153,,08100456.MP4,2019:08:10 12:23:12,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_154,,08100459.MP4,2019:08:10 12:28:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_155,,08100462.MP4,2019:08:10 12:31:43,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_156,,08100465.MP4,2019:08:10 12:34:33,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_157,,08100468.MP4,2019:08:10 12:37:39,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_158,,08100471.MP4,2019:08:10 12:39:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_159,,08100474.MP4,2019:08:10 12:42:52,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_160,,08100477.MP4,2019:08:10 12:45:26,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_161,,08100480.MP4,2019:08:10 12:48:24,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_162,,08100483.MP4,2019:08:10 12:50:42,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_163,,08100486.MP4,2019:08:10 12:54:53,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_164,,08100489.MP4,2019:08:10 12:57:09,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_165,,08100492.MP4,2019:08:10 12:59:31,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_166,,08100495.MP4,2019:08:10 13:05:51,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_167,,08100498.MP4,2019:08:10 13:08:10,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_168,,08100501.MP4,2019:08:10 13:10:43,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_169,,08100504.MP4,2019:08:10 13:13:40,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_170,,08100507.MP4,2019:08:10 13:15:56,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_171,,08100510.MP4,2019:08:10 13:18:13,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_172,,08100513.MP4,2019:08:10 13:20:33,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_173,,08100516.MP4,2019:08:10 13:22:56,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_174,,08100519.MP4,2019:08:10 13:25:35,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_175,,08100522.MP4,2019:08:10 13:27:54,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_176,,08100525.MP4,2019:08:10 13:30:21,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_177,,08100528.MP4,2019:08:10 13:32:38,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_178,,08100531.MP4,2019:08:10 13:34:56,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_179,,08100534.MP4,2019:08:10 13:37:37,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_180,,08100537.MP4,2019:08:10 13:40:09,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_181,,08100540.MP4,2019:08:10 13:42:26,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_182,,08100543.MP4,2019:08:10 13:44:44,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_183,,08100546.MP4,2019:08:10 13:47:05,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_184,,08100549.MP4,2019:08:10 13:49:23,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_185,,08100552.MP4,2019:08:10 13:51:40,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_186,,08100555.MP4,2019:08:10 13:55:37,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_187,,08100558.MP4,2019:08:10 13:58:01,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_188,,08100561.MP4,2019:08:10 14:04:54,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_189,,08100564.MP4,2019:08:10 14:07:11,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_190,,08100567.MP4,2019:08:10 14:09:34,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_191,,08100570.MP4,2019:08:10 14:12:00,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_192,,08100573.MP4,2019:08:10 14:15:04,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_193,,08100576.MP4,2019:08:10 14:18:19,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_194,,08100579.MP4,2019:08:10 14:21:24,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_195,,08100582.MP4,2019:08:10 14:24:02,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_196,,08100585.MP4,2019:08:10 14:26:35,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_197,,08100588.MP4,2019:08:10 14:28:53,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_198,,08100591.MP4,2019:08:10 14:31:32,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_199,,08100594.MP4,2019:08:10 14:33:55,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_200,,08100597.MP4,2019:08:10 14:38:22,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_201,,08100600.MP4,2019:08:10 14:42:14,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_202,,08100603.MP4,2019:08:10 14:45:42,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_203,,08100606.MP4,2019:08:10 14:47:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_204,,08100609.MP4,2019:08:10 14:51:20,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_205,,08100612.MP4,2019:08:10 14:53:37,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_206,,08100615.MP4,2019:08:10 14:56:03,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_207,,08100618.MP4,2019:08:10 15:00:51,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_208,,08100621.MP4,2019:08:10 15:03:09,,,,,,invertebrate,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_209,,08100624.MP4,2019:08:10 15:06:38,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_210,,08100627.MP4,2019:08:10 15:11:20,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_211,,08100630.MP4,2019:08:10 15:13:36,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_212,,08100633.MP4,2019:08:10 15:16:10,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_213,,08100636.MP4,2019:08:10 15:18:29,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_214,,08100639.MP4,2019:08:10 15:20:52,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_215,,08100642.MP4,2019:08:10 15:24:07,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_216,,08100645.MP4,2019:08:10 15:26:28,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_217,,08100648.MP4,2019:08:10 15:28:46,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_218,,08100651.MP4,2019:08:10 15:36:35,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_219,,08100654.MP4,2019:08:10 15:39:53,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_220,,08100657.MP4,2019:08:10 15:43:37,,,,,,invertebrate,,,20,fly
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_221,,08100660.MP4,2019:08:10 15:49:26,,,,,,invertebrate,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_222,,08100663.MP4,2019:08:10 15:57:11,,,,,,invertebrate,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_223,,08100666.MP4,2019:08:10 16:01:13,,,,,,invertebrate,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_224,,08100669.MP4,2019:08:10 16:06:35,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_225,,08100672.MP4,2019:08:10 16:09:39,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_226,,08100675.MP4,2019:08:10 16:12:14,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_227,,08100678.MP4,2019:08:10 16:16:09,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_228,,08100681.MP4,2019:08:10 16:18:31,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_229,,08100684.MP4,2019:08:10 16:21:48,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_230,,08100687.MP4,2019:08:10 16:25:22,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_231,,08100690.MP4,2019:08:10 16:28:29,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_232,,08100693.MP4,2019:08:10 16:36:23,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_233,,08100696.MP4,2019:08:10 16:40:50,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_234,,08100699.MP4,2019:08:10 16:44:50,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_235,,08100702.MP4,2019:08:10 16:47:07,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_236,,08100705.MP4,2019:08:10 16:49:34,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_237,,08100708.MP4,2019:08:10 16:51:50,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_238,,08100711.MP4,2019:08:10 16:54:11,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_239,,08100714.MP4,2019:08:10 16:56:31,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_240,,08100717.MP4,2019:08:10 16:58:48,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_241,,08100720.MP4,2019:08:10 17:01:06,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_242,,08100723.MP4,2019:08:10 17:05:21,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_243,,08100726.MP4,2019:08:10 17:07:39,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_244,,08100729.MP4,2019:08:10 17:10:13,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_245,,08100732.MP4,2019:08:10 17:12:36,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_246,,08100735.MP4,2019:08:10 17:14:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_247,,08100738.MP4,2019:08:10 17:17:16,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_248,,08100741.MP4,2019:08:10 17:19:37,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_249,,08100744.MP4,2019:08:10 17:21:58,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_250,,08100747.MP4,2019:08:10 17:24:29,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_251,,08100750.MP4,2019:08:10 17:26:55,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_252,,08100753.MP4,2019:08:10 17:29:17,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_253,,08100756.MP4,2019:08:10 17:34:01,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_254,,08100759.MP4,2019:08:10 17:36:22,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_255,,08100762.MP4,2019:08:10 17:38:42,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_256,,08100765.MP4,2019:08:10 17:41:14,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_257,,08100768.MP4,2019:08:10 17:43:37,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_258,,08100771.MP4,2019:08:10 17:47:56,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_259,,08100774.MP4,2019:08:10 17:51:04,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_260,,08100777.MP4,2019:08:10 18:05:38,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_261,,08100780.MP4,2019:08:10 18:08:53,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_262,,08100783.MP4,2019:08:10 18:11:48,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_263,,08100786.MP4,2019:08:10 18:14:08,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_264,,08100789.MP4,2019:08:10 18:24:02,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_265,,08100792.MP4,2019:08:10 18:34:48,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_266,,08100795.MP4,2019:08:10 18:38:08,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_267,,08100798.MP4,2019:08:10 18:56:12,,,,,,invertebrates,,,20,ants or flies
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_268,,08100801.MP4,2019:08:10 21:24:46,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_269,,08100804.MP4,2019:08:10 22:11:25,,,,,,human,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_270,,08110003.MP4,2019:08:11 18:12:48,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_271,,08110006.MP4,2019:08:11 18:18:33,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_272,,08110009.MP4,2019:08:11 18:33:44,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_273,,08110012.MP4,2019:08:11 19:22:16,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_274,,08110015.MP4,2019:08:11 22:42:02,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_275,,08110018.MP4,2019:08:11 22:53:52,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_276,,08110807.MP4,2019:08:11 09:08:23,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_277,,08110810.MP4,2019:08:11 09:15:13,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_278,,08110813.MP4,2019:08:11 10:14:49,,,,,,false_trigger,,,20,trash bag being moved from out of frame
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_279,,08110816.MP4,2019:08:11 10:23:25,,,,,,false_trigger,,,20,trash bags
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_280,,08110819.MP4,2019:08:11 10:28:51,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_281,,08110822.MP4,2019:08:11 10:50:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_282,,08110825.MP4,2019:08:11 11:27:16,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_283,,08110828.MP4,2019:08:11 11:33:56,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_284,,08110831.MP4,2019:08:11 12:53:19,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_285,,08110834.MP4,2019:08:11 13:17:07,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_286,,08110837.MP4,2019:08:11 13:37:59,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_287,,08110840.MP4,2019:08:11 13:54:02,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_288,,08110843.MP4,2019:08:11 14:03:48,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_289,,08110846.MP4,2019:08:11 14:18:42,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_290,,08110849.MP4,2019:08:11 14:56:13,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_291,,08110852.MP4,2019:08:11 14:58:39,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_292,,08110855.MP4,2019:08:11 15:04:05,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_293,,08110858.MP4,2019:08:11 15:06:26,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_294,,08110861.MP4,2019:08:11 15:08:48,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_295,,08110864.MP4,2019:08:11 15:15:06,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_296,,08110867.MP4,2019:08:11 15:17:51,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_297,,08110870.MP4,2019:08:11 15:20:51,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_298,,08110873.MP4,2019:08:11 15:25:14,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_299,,08110876.MP4,2019:08:11 15:27:39,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_300,,08110879.MP4,2019:08:11 15:32:08,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_301,,08110882.MP4,2019:08:11 15:35:17,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_302,,08110885.MP4,2019:08:11 15:39:48,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_303,,08110888.MP4,2019:08:11 15:42:49,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_304,,08110891.MP4,2019:08:11 15:46:16,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_305,,08110894.MP4,2019:08:11 15:49:42,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_306,,08110897.MP4,2019:08:11 15:53:30,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_307,,08110900.MP4,2019:08:11 15:56:27,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_308,,08110903.MP4,2019:08:11 16:02:54,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_309,,08110906.MP4,2019:08:11 16:06:05,,,,,,unknown,,,20,possibly human hair/maintenance
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_310,,08110909.MP4,2019:08:11 16:13:19,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_311,,08110912.MP4,2019:08:11 16:18:41,,,,,,false_trigger,,,20,
building,ZL02,ZL02_CC_10Dec2020,20 second video,ZL02_CC_10Dec2020_312,,08110915.MP4,2019:08:11 16:28:14,,,,,,false_trigger,,,20,
