TriggerID,ImageFile1,ImageDate1,ImageFile2,ImageDate2,subject_id,project_id,workflow_id,subject_set_id,classifications_count,retired_at,retirement_reason,created_at,updated_at,location_list_0,location_list_1,class.count,top_identity,top_value,consensus_pct
GCETRF_CC_13Sep2021_06160036_frame_3,06160036_frame_301.png,6/17/2021 6:16,06160036_frame_302.png,6/17/2021 6:16,99751089,9858,26731,120984,10,2024-06-25 20:18:22 UTC,classification_count,2024-06-03 20:29:26 UTC,2024-06-03 20:29:26 UTC,https://panoptes-uploads.zooniverse.org/subject_location/ec6418d6-a91d-4e09-9ce8-7b0297c6dbb5.png,https://panoptes-uploads.zooniverse.org/subject_location/d03e9d6d-cd76-4f49-886a-6d76ef547748.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170037_frame_3,06170037_frame_301.png,6/17/2021 10:13,06170037_frame_302.png,6/17/2021 10:13,99751091,9858,26731,120984,10,2024-06-22 17:49:47 UTC,classification_count,2024-06-03 20:29:26 UTC,2024-06-03 20:29:26 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3eee4c55-834b-4f29-ba89-ff09ec806260.png,https://panoptes-uploads.zooniverse.org/subject_location/0386a4de-dfbe-4871-94e5-e684f51ca4f7.png,10,NOTHINGHERE,8,80
GCETRF_CC_13Sep2021_06170038_frame_3,06170038_frame_301.png,6/17/2021 10:17,06170038_frame_302.png,6/17/2021 10:17,99751096,9858,26731,120984,10,2024-06-26 07:57:20 UTC,classification_count,2024-06-03 20:29:27 UTC,2024-06-03 20:29:27 UTC,https://panoptes-uploads.zooniverse.org/subject_location/94bcbf80-31ff-4696-a6be-10dfd926c0b5.png,https://panoptes-uploads.zooniverse.org/subject_location/2be3f78e-b80b-4404-9bc6-bab26c4dec68.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170039_frame_3,06170039_frame_301.png,6/17/2021 10:18,06170039_frame_302.png,6/17/2021 10:18,99751101,9858,26731,120984,10,2024-06-24 19:12:34 UTC,classification_count,2024-06-03 20:29:30 UTC,2024-06-03 20:29:30 UTC,https://panoptes-uploads.zooniverse.org/subject_location/b98758a4-64a1-4190-a33d-34f2f987e88e.png,https://panoptes-uploads.zooniverse.org/subject_location/d84ff2ef-624c-40d8-9f40-6502549aa9b2.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06170040_frame_3,06170040_frame_301.png,6/17/2021 10:20,06170040_frame_302.png,6/17/2021 10:20,99751105,9858,26731,120984,10,2024-06-25 20:25:22 UTC,classification_count,2024-06-03 20:29:31 UTC,2024-06-03 20:29:31 UTC,https://panoptes-uploads.zooniverse.org/subject_location/9f473133-33cf-4b31-9389-5cd6d17db208.png,https://panoptes-uploads.zooniverse.org/subject_location/3b541714-c619-4143-919b-f05944ec5a43.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170041_frame_3,06170041_frame_301.png,6/17/2021 10:22,06170041_frame_302.png,6/17/2021 10:22,99751110,9858,26731,120984,10,2024-06-25 20:40:28 UTC,classification_count,2024-06-03 20:29:32 UTC,2024-06-03 20:29:32 UTC,https://panoptes-uploads.zooniverse.org/subject_location/eae8fa26-e8f6-4acf-b972-960e29f0ce1d.png,https://panoptes-uploads.zooniverse.org/subject_location/4598302e-be44-4b47-b4c0-2d0eb1abe467.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170042_frame_3,06170042_frame_301.png,6/17/2021 10:25,06170042_frame_302.png,6/17/2021 10:25,99751112,9858,26731,120984,10,2024-06-26 05:05:11 UTC,classification_count,2024-06-03 20:29:32 UTC,2024-06-03 20:29:32 UTC,https://panoptes-uploads.zooniverse.org/subject_location/273329d9-cb07-41bb-9dd3-ed085e4e33dd.png,https://panoptes-uploads.zooniverse.org/subject_location/741523fc-1c49-4f54-8a1e-6686849bf3ae.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170043_frame_3,06170043_frame_301.png,6/17/2021 11:52,06170043_frame_302.png,6/17/2021 11:52,99751120,9858,26731,120984,10,2024-06-26 04:09:01 UTC,classification_count,2024-06-03 20:29:34 UTC,2024-06-03 20:29:34 UTC,https://panoptes-uploads.zooniverse.org/subject_location/0bac042e-6b68-48d1-9f61-72422fce0122.png,https://panoptes-uploads.zooniverse.org/subject_location/f723e6bb-f451-4ae7-badc-4a2f31e75963.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170044_frame_3,06170044_frame_301.png,6/17/2021 12:38,06170044_frame_302.png,6/17/2021 12:38,99751127,9858,26731,120984,10,2024-06-25 20:23:15 UTC,classification_count,2024-06-03 20:29:36 UTC,2024-06-03 20:29:36 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3f6de7d8-e00f-48d1-87a5-54ad53f5ca2f.png,https://panoptes-uploads.zooniverse.org/subject_location/5feb75ad-fce6-4c7a-8198-ecb90d2e2ea1.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170045_frame_3,06170045_frame_301.png,6/17/2021 12:40,06170045_frame_302.png,6/17/2021 12:40,99751129,9858,26731,120984,10,2024-06-26 05:59:27 UTC,classification_count,2024-06-03 20:29:36 UTC,2024-06-03 20:29:36 UTC,https://panoptes-uploads.zooniverse.org/subject_location/b3a1e9e1-2630-4b4e-a4bc-1f38f99b1aae.png,https://panoptes-uploads.zooniverse.org/subject_location/13d27ae9-c822-4541-aff1-a3c3b09f1f1e.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170046_frame_3,06170046_frame_301.png,6/17/2021 12:42,06170046_frame_302.png,6/17/2021 12:42,99751133,9858,26731,120984,10,2024-06-25 22:05:48 UTC,classification_count,2024-06-03 20:29:37 UTC,2024-06-03 20:29:37 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3e3c8fbd-eff8-47ef-80c4-e2f61d3b883a.png,https://panoptes-uploads.zooniverse.org/subject_location/60610cf3-b409-4e67-b150-fb1effc7a8c4.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170047_frame_3,06170047_frame_301.png,6/17/2021 12:44,06170047_frame_302.png,6/17/2021 12:44,99751143,9858,26731,120984,10,2024-06-26 02:58:22 UTC,classification_count,2024-06-03 20:29:39 UTC,2024-06-03 20:29:39 UTC,https://panoptes-uploads.zooniverse.org/subject_location/95bd9f1d-ea44-4771-8fd6-9db70b566337.png,https://panoptes-uploads.zooniverse.org/subject_location/a7e976d7-f684-40ba-a8bb-d602af220433.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06170048_frame_3,06170048_frame_301.png,6/17/2021 18:52,06170048_frame_302.png,6/17/2021 18:52,99754318,9858,26731,120984,10,2024-06-26 04:13:45 UTC,classification_count,2024-06-03 21:09:45 UTC,2024-06-03 21:09:45 UTC,https://panoptes-uploads.zooniverse.org/subject_location/423bc1e5-bebf-46b6-90de-17e3a9c2280c.png,https://panoptes-uploads.zooniverse.org/subject_location/2974a37c-25b8-4a26-b980-4b1899df8bf0.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170049_frame_3,06170049_frame_301.png,6/17/2021 19:11,06170049_frame_302.png,6/17/2021 19:11,99751152,9858,26731,120984,10,2024-06-24 14:27:42 UTC,classification_count,2024-06-03 20:29:41 UTC,2024-06-03 20:29:41 UTC,https://panoptes-uploads.zooniverse.org/subject_location/b070f5ca-6f6a-405e-800c-92c9b440e62d.png,https://panoptes-uploads.zooniverse.org/subject_location/ed4a1165-a901-4376-8891-f19c5e9863f7.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06170050_frame_3,06170050_frame_301.png,6/17/2021 19:13,06170050_frame_302.png,6/17/2021 19:13,99754319,9858,26731,120984,10,2024-06-26 07:41:36 UTC,classification_count,2024-06-03 21:09:56 UTC,2024-06-03 21:09:56 UTC,https://panoptes-uploads.zooniverse.org/subject_location/b6f69361-abd3-4c90-8f7a-0f6ac01ed8c8.png,https://panoptes-uploads.zooniverse.org/subject_location/1e92250a-b757-44c2-afeb-7a18b9a22ace.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_08020068_frame_3,08020068_frame_301.png,8/3/2021 2:08,08020068_frame_302.png,8/3/2021 2:08,99751161,9858,26731,120984,10,2024-06-25 19:54:11 UTC,classification_count,2024-06-03 20:29:43 UTC,2024-06-03 20:29:43 UTC,https://panoptes-uploads.zooniverse.org/subject_location/c550ffd8-94df-4901-b4bd-d13301744c67.png,https://panoptes-uploads.zooniverse.org/subject_location/26bd4789-6ae9-4f12-ab27-7d21f6d8e59d.png,10,HUMANORVEHICLE,10,100
GCETRF_CC_13Sep2021_08020074_frame_3,08020074_frame_301.png,8/3/2021 8:35,08020074_frame_302.png,8/3/2021 8:35,99754320,9858,26731,120984,10,2024-06-24 14:23:56 UTC,classification_count,2024-06-03 21:09:56 UTC,2024-06-03 21:09:56 UTC,https://panoptes-uploads.zooniverse.org/subject_location/20e69937-ae2e-485b-a984-97cb5d27684a.png,https://panoptes-uploads.zooniverse.org/subject_location/ff237fc4-f54a-4638-abc3-96e297a93051.png,10,RINGTAIL,6,60
GCETRF_CC_13Sep2021_08040075_frame_3,08040075_frame_301.png,8/4/2021 20:33,08040075_frame_302.png,8/4/2021 20:33,99754321,9858,26731,120984,10,2024-06-25 17:56:10 UTC,classification_count,2024-06-03 21:10:00 UTC,2024-06-03 21:10:00 UTC,https://panoptes-uploads.zooniverse.org/subject_location/65074142-3ef0-4c0a-9829-abae8d5ca091.png,https://panoptes-uploads.zooniverse.org/subject_location/5bb3eddf-161e-497f-8f88-d348c567e7ae.png,10,PARTIALANIMAL,4,40
GCETRF_CC_13Sep2021_08050078_frame_3,08050078_frame_301.png,8/6/2021 6:58,08050078_frame_302.png,8/6/2021 6:58,99754323,9858,26731,120984,10,2024-06-26 11:26:20 UTC,classification_count,2024-06-03 21:10:04 UTC,2024-06-03 21:10:04 UTC,https://panoptes-uploads.zooniverse.org/subject_location/45aaa689-61ac-43b1-a51c-ec3b2fd77686.png,https://panoptes-uploads.zooniverse.org/subject_location/7b689f05-2aa2-42ed-8849-45d5b8fc0f9e.png,10,NOTHINGHERE,4,40
GCETRF_CC_13Sep2021_08190079_frame_3,08190079_frame_301.png,8/19/2021 22:29,08190079_frame_302.png,8/19/2021 22:29,99754322,9858,26731,120984,10,2024-06-25 15:19:13 UTC,classification_count,2024-06-03 21:10:04 UTC,2024-06-03 21:10:04 UTC,https://panoptes-uploads.zooniverse.org/subject_location/d5299f85-9464-4c2e-a7bb-97d4ae502268.png,https://panoptes-uploads.zooniverse.org/subject_location/e23040f3-3e93-4158-9881-f6404f6a251f.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_08240081_frame_3,08240081_frame_301.png,8/25/2021 1:35,08240081_frame_302.png,8/25/2021 1:35,99754324,9858,26731,120984,10,2024-06-25 16:41:43 UTC,classification_count,2024-06-03 21:10:05 UTC,2024-06-03 21:10:05 UTC,https://panoptes-uploads.zooniverse.org/subject_location/d60d21fa-a105-4672-99c0-92eb254474b1.png,https://panoptes-uploads.zooniverse.org/subject_location/1fbffee9-02b4-4340-ae6d-26fbfec73c68.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_08240084_frame_3,08240084_frame_301.png,8/25/2021 7:27,08240084_frame_302.png,8/25/2021 7:27,99754325,9858,26731,120984,10,2024-06-25 15:06:17 UTC,classification_count,2024-06-03 21:10:05 UTC,2024-06-03 21:10:05 UTC,https://panoptes-uploads.zooniverse.org/subject_location/51eabdd7-9617-4dde-8060-2eb698e02587.png,https://panoptes-uploads.zooniverse.org/subject_location/b2cd7a28-7e52-4549-aa19-fab51ba72ad8.png,10,PARTIALANIMAL,7,70
GCETRF_CC_13Sep2021_08240086_frame_3,08240086_frame_301.png,8/25/2021 7:39,08240086_frame_302.png,8/25/2021 7:39,99754326,9858,26731,120984,10,2024-06-26 03:54:01 UTC,classification_count,2024-06-03 21:10:06 UTC,2024-06-03 21:10:06 UTC,https://panoptes-uploads.zooniverse.org/subject_location/2eea803f-69f1-4da7-98a1-11b553262f54.png,https://panoptes-uploads.zooniverse.org/subject_location/c8a13957-2f3b-41b2-970d-4671789af864.png,10,NOTHINGHERE,4,40
GCETRF_CC_13Sep2021_08270088_frame_3,08270088_frame_301.png,8/28/2021 5:14,08270088_frame_302.png,8/28/2021 5:14,99754327,9858,26731,120984,10,2024-06-26 07:46:12 UTC,classification_count,2024-06-03 21:10:06 UTC,2024-06-03 21:10:06 UTC,https://panoptes-uploads.zooniverse.org/subject_location/c2672adf-23a2-4e60-bb08-645d4e49512c.png,https://panoptes-uploads.zooniverse.org/subject_location/34c8f145-2e9e-49b0-9586-0d6f7d77600b.png,10,PARTIALANIMAL,9,90
GCETRF_CC_13Sep2021_08270089_frame_3,08270089_frame_301.png,8/28/2021 5:15,08270089_frame_302.png,8/28/2021 5:15,99754328,9858,26731,120984,10,2024-06-24 09:46:47 UTC,classification_count,2024-06-03 21:10:09 UTC,2024-06-03 21:10:09 UTC,https://panoptes-uploads.zooniverse.org/subject_location/5349ef58-91e8-436b-a339-82450ecfea7c.png,https://panoptes-uploads.zooniverse.org/subject_location/9dda988e-93fb-42ae-8d98-2b87f4d6c2c3.png,10,PARTIALANIMAL,4,40
GCETRF_CC_13Sep2021_08280090_frame_3,08280090_frame_301.png,8/29/2021 6:54,08280090_frame_302.png,8/29/2021 6:54,99754329,9858,26731,120984,10,2024-06-25 22:03:02 UTC,classification_count,2024-06-03 21:10:10 UTC,2024-06-03 21:10:10 UTC,https://panoptes-uploads.zooniverse.org/subject_location/ee380f0f-702c-4469-8b84-63748e66f587.png,https://panoptes-uploads.zooniverse.org/subject_location/e7512b4f-0e1b-435d-aa3f-23f8cc367415.png,10,RINGTAIL,6,60
GCETRF_CC_13Sep2021_09030103_frame_3,09030103_frame_301.png,9/4/2021 3:27,09030103_frame_302.png,9/4/2021 3:27,99754330,9858,26731,120984,10,2024-06-26 11:23:33 UTC,classification_count,2024-06-03 21:10:11 UTC,2024-06-03 21:10:11 UTC,https://panoptes-uploads.zooniverse.org/subject_location/75098469-d6a0-4e05-8b7b-de4498c98452.png,https://panoptes-uploads.zooniverse.org/subject_location/1eee3d09-735b-42ee-b6a0-08fe9a6c0395.png,10,RINGTAIL,8,80
GCETRF_CC_13Sep2021_06070008_frame_4,06070008_frame_401.png,6/7/2021 22:42,06070008_frame_402.png,6/7/2021 22:42,99754331,9858,26731,120984,10,2024-06-26 05:03:52 UTC,classification_count,2024-06-03 21:10:12 UTC,2024-06-03 21:10:12 UTC,https://panoptes-uploads.zooniverse.org/subject_location/a5a783d8-03ee-4043-8d8b-8e6a7d60f803.png,https://panoptes-uploads.zooniverse.org/subject_location/08789708-6add-4fd5-ad30-b47d16ecbe5b.png,10,HUMANORVEHICLE,5,50
GCETRF_CC_13Sep2021_06100012_frame_4,06100012_frame_401.png,6/10/2021 18:31,06100012_frame_402.png,6/10/2021 18:31,99754332,9858,26731,120984,10,2024-06-23 17:18:20 UTC,classification_count,2024-06-03 21:10:13 UTC,2024-06-03 21:10:13 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3970d949-5ff2-4d12-a1d6-c9eefa35b45e.png,https://panoptes-uploads.zooniverse.org/subject_location/1c68413e-7fba-4741-a872-f43b36b9fbb3.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06100013_frame_4,06100013_frame_401.png,6/10/2021 23:06,06100013_frame_402.png,6/10/2021 23:06,99754333,9858,26731,120984,10,2024-06-25 13:43:43 UTC,classification_count,2024-06-03 21:10:13 UTC,2024-06-03 21:10:13 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3fe3d6ca-3480-4417-9734-410c17adf384.png,https://panoptes-uploads.zooniverse.org/subject_location/ed399e9f-fc47-480e-a720-6d1a379591dd.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06100014_frame_4,06100014_frame_401.png,6/11/2021 2:07,06100014_frame_402.png,6/11/2021 2:07,99754334,9858,26731,120984,10,2024-06-24 22:51:01 UTC,classification_count,2024-06-03 21:10:16 UTC,2024-06-03 21:10:16 UTC,https://panoptes-uploads.zooniverse.org/subject_location/35449f1e-bff0-486b-910a-4cab111da4b8.png,https://panoptes-uploads.zooniverse.org/subject_location/ce180f35-138f-4c13-9e15-4d91812407ec.png,10,PARTIALANIMAL,7,70
GCETRF_CC_13Sep2021_06130024_frame_4,06130024_frame_401.png,6/14/2021 8:10,06130024_frame_402.png,6/14/2021 8:10,99754335,9858,26731,120984,10,2024-06-26 05:03:45 UTC,classification_count,2024-06-03 21:10:17 UTC,2024-06-03 21:10:17 UTC,https://panoptes-uploads.zooniverse.org/subject_location/94cfa544-1379-4b2d-aa4b-599f86ae79e4.png,https://panoptes-uploads.zooniverse.org/subject_location/e10fdc94-c652-44a0-9dd5-fd4920d67d22.png,10,RINGTAIL,7,70
GCETRF_CC_13Sep2021_06140027_frame_4,06140027_frame_401.png,6/14/2021 19:50,06140027_frame_402.png,6/14/2021 19:50,99754336,9858,26731,120984,10,2024-06-24 20:39:24 UTC,classification_count,2024-06-03 21:10:18 UTC,2024-06-03 21:10:18 UTC,https://panoptes-uploads.zooniverse.org/subject_location/71653251-7e76-4786-8674-73bc6f74c67c.png,https://panoptes-uploads.zooniverse.org/subject_location/db0aa002-4a91-47dd-8df6-6583a83d0d97.png,10,PARTIALANIMAL,6,60
GCETRF_CC_13Sep2021_06140028_frame_4,06140028_frame_401.png,6/14/2021 23:34,06140028_frame_402.png,6/14/2021 23:34,99754337,9858,26731,120984,10,2024-06-24 17:17:49 UTC,classification_count,2024-06-03 21:10:18 UTC,2024-06-03 21:10:18 UTC,https://panoptes-uploads.zooniverse.org/subject_location/bf5e4299-17e2-45ff-a1d5-713a111e6cc6.png,https://panoptes-uploads.zooniverse.org/subject_location/7b5f9963-1eb6-4ffc-95ba-61757e24af41.png,10,PARTIALANIMAL,7,70
GCETRF_CC_13Sep2021_06140029_frame_4,06140029_frame_401.png,6/14/2021 23:36,06140029_frame_402.png,6/14/2021 23:36,99754338,9858,26731,120984,10,2024-06-25 22:08:37 UTC,classification_count,2024-06-03 21:10:18 UTC,2024-06-03 21:10:18 UTC,https://panoptes-uploads.zooniverse.org/subject_location/7d1ca9c7-366b-47b6-83e0-9759fb65169c.png,https://panoptes-uploads.zooniverse.org/subject_location/05862940-58c6-496b-85a0-f74adc17387b.png,10,PARTIALANIMAL,6,60
GCETRF_CC_13Sep2021_06140032_frame_4,06140032_frame_401.png,6/15/2021 1:13,06140032_frame_402.png,6/15/2021 1:13,99754339,9858,26731,120984,10,2024-06-25 22:40:10 UTC,classification_count,2024-06-03 21:10:21 UTC,2024-06-03 21:10:21 UTC,https://panoptes-uploads.zooniverse.org/subject_location/661392b5-c5c1-4ed8-b899-bbb2ca192da0.png,https://panoptes-uploads.zooniverse.org/subject_location/e47daf15-f57e-4e91-8cc8-852c2eacca6c.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06140033_frame_4,06140033_frame_401.png,6/15/2021 1:16,06140033_frame_402.png,6/15/2021 1:16,99754340,9858,26731,120984,10,2024-06-26 04:20:43 UTC,classification_count,2024-06-03 21:10:23 UTC,2024-06-03 21:10:23 UTC,https://panoptes-uploads.zooniverse.org/subject_location/5289060b-db8c-4653-8043-418b2fa70ee8.png,https://panoptes-uploads.zooniverse.org/subject_location/c9757e00-c0c9-4403-ae2d-14b8e1b39ef0.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06140034_frame_4,06140034_frame_401.png,6/15/2021 6:51,06140034_frame_402.png,6/15/2021 6:51,99754341,9858,26731,120984,10,2024-06-25 22:17:44 UTC,classification_count,2024-06-03 21:10:24 UTC,2024-06-03 21:10:24 UTC,https://panoptes-uploads.zooniverse.org/subject_location/e8a14b61-c041-4308-968f-2c686a7ff858.png,https://panoptes-uploads.zooniverse.org/subject_location/787e9506-d33f-434b-a056-32a7dd988e1e.png,10,NOTHINGHERE,7,70
GCETRF_CC_13Sep2021_06160035_frame_4,06160035_frame_401.png,6/16/2021 17:33,06160035_frame_402.png,6/16/2021 17:33,99754342,9858,26731,120984,10,2024-06-25 22:02:52 UTC,classification_count,2024-06-03 21:10:25 UTC,2024-06-03 21:10:25 UTC,https://panoptes-uploads.zooniverse.org/subject_location/0e8a4921-17c3-4b78-bd4d-490dc71ba5cb.png,https://panoptes-uploads.zooniverse.org/subject_location/20557a61-8e3b-4bbe-add4-0aa3341f58e6.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06160036_frame_4,06160036_frame_401.png,6/17/2021 6:17,06160036_frame_402.png,6/17/2021 6:17,99754343,9858,26731,120984,10,2024-06-26 07:35:32 UTC,classification_count,2024-06-03 21:10:26 UTC,2024-06-03 21:10:26 UTC,https://panoptes-uploads.zooniverse.org/subject_location/1a8ea8a6-aa21-44f4-ace6-d06797d66f57.png,https://panoptes-uploads.zooniverse.org/subject_location/443eee84-2c53-49af-a418-806366ad5e94.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170037_frame_4,06170037_frame_401.png,6/17/2021 10:13,06170037_frame_402.png,6/17/2021 10:13,99754344,9858,26731,120984,10,2024-06-26 07:26:10 UTC,classification_count,2024-06-03 21:10:26 UTC,2024-06-03 21:10:26 UTC,https://panoptes-uploads.zooniverse.org/subject_location/02fcadbe-7671-46c9-8b3c-994f81ebed3f.png,https://panoptes-uploads.zooniverse.org/subject_location/d064b357-82ad-46aa-afdf-f24fddc2b177.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170038_frame_4,06170038_frame_401.png,6/17/2021 10:17,06170038_frame_402.png,6/17/2021 10:17,99754345,9858,26731,120984,10,2024-06-26 09:16:37 UTC,classification_count,2024-06-03 21:10:29 UTC,2024-06-03 21:10:29 UTC,https://panoptes-uploads.zooniverse.org/subject_location/2dfe3f6b-c688-45d3-86b7-1be35f0e9e97.png,https://panoptes-uploads.zooniverse.org/subject_location/7e4709b4-6818-43eb-ab9f-4da4aae51d50.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170039_frame_4,06170039_frame_401.png,6/17/2021 10:19,06170039_frame_402.png,6/17/2021 10:19,99754346,9858,26731,120984,10,2024-06-25 20:13:39 UTC,classification_count,2024-06-03 21:10:30 UTC,2024-06-03 21:10:30 UTC,https://panoptes-uploads.zooniverse.org/subject_location/49ff1188-b20a-44b4-918d-5c09edd69e81.png,https://panoptes-uploads.zooniverse.org/subject_location/b94f600a-adba-44b6-ba4e-9e8942cc985f.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170040_frame_4,06170040_frame_401.png,6/17/2021 10:20,06170040_frame_402.png,6/17/2021 10:20,99754347,9858,26731,120984,10,2024-06-26 07:26:37 UTC,classification_count,2024-06-03 21:10:30 UTC,2024-06-03 21:10:30 UTC,https://panoptes-uploads.zooniverse.org/subject_location/5c4ddc3c-22f9-4408-9a38-72d71dbf62ba.png,https://panoptes-uploads.zooniverse.org/subject_location/3df61191-8d13-426a-882b-f4a3deb9dbcd.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170041_frame_4,06170041_frame_401.png,6/17/2021 10:22,06170041_frame_402.png,6/17/2021 10:22,99754348,9858,26731,120984,10,2024-06-26 04:37:59 UTC,classification_count,2024-06-03 21:10:31 UTC,2024-06-03 21:10:31 UTC,https://panoptes-uploads.zooniverse.org/subject_location/13a040ab-adf8-41e5-a138-a00ff7cfc151.png,https://panoptes-uploads.zooniverse.org/subject_location/111e3611-fa80-4ec2-beaa-c15f063d12c7.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170042_frame_4,06170042_frame_401.png,6/17/2021 10:25,06170042_frame_402.png,6/17/2021 10:25,99754349,9858,26731,120984,10,2024-06-24 15:42:57 UTC,classification_count,2024-06-03 21:10:33 UTC,2024-06-03 21:10:33 UTC,https://panoptes-uploads.zooniverse.org/subject_location/0220242f-d5a0-400c-9eec-cc00464bd124.png,https://panoptes-uploads.zooniverse.org/subject_location/632f15d3-7bdf-4e13-8384-e86bc11b71bc.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170043_frame_4,06170043_frame_401.png,6/17/2021 11:52,06170043_frame_402.png,6/17/2021 11:52,99754350,9858,26731,120984,10,2024-06-25 15:47:37 UTC,classification_count,2024-06-03 21:10:33 UTC,2024-06-03 21:10:33 UTC,https://panoptes-uploads.zooniverse.org/subject_location/0876e2a4-99e9-4cc0-bec6-ec47aca5160d.png,https://panoptes-uploads.zooniverse.org/subject_location/c63126d4-d682-4e40-9f89-ba78e330d4d2.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170044_frame_4,06170044_frame_401.png,6/17/2021 12:39,06170044_frame_402.png,6/17/2021 12:39,99754351,9858,26731,120984,10,2024-06-25 16:17:44 UTC,classification_count,2024-06-03 21:10:33 UTC,2024-06-03 21:10:33 UTC,https://panoptes-uploads.zooniverse.org/subject_location/377055da-7c52-4aec-9fbf-c0d9933713ff.png,https://panoptes-uploads.zooniverse.org/subject_location/d04c7f2e-b6fa-4543-b529-1eb0c12591c6.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170045_frame_4,06170045_frame_401.png,6/17/2021 12:40,06170045_frame_402.png,6/17/2021 12:40,99754352,9858,26731,120984,10,2024-06-26 07:57:11 UTC,classification_count,2024-06-03 21:10:34 UTC,2024-06-03 21:10:34 UTC,https://panoptes-uploads.zooniverse.org/subject_location/c83cfa3f-93e9-42be-b4ac-d7bad4589830.png,https://panoptes-uploads.zooniverse.org/subject_location/4ea7d681-4f12-47f1-b858-c507e012824b.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06170046_frame_4,06170046_frame_401.png,6/17/2021 12:42,06170046_frame_402.png,6/17/2021 12:42,99754353,9858,26731,120984,10,2024-06-25 20:17:06 UTC,classification_count,2024-06-03 21:10:35 UTC,2024-06-03 21:10:35 UTC,https://panoptes-uploads.zooniverse.org/subject_location/f9eb269e-4cde-443c-8111-72448dbcaaea.png,https://panoptes-uploads.zooniverse.org/subject_location/34203efb-1c03-40d5-a4b5-c5d0e6b09d59.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170047_frame_4,06170047_frame_401.png,6/17/2021 12:44,06170047_frame_402.png,6/17/2021 12:44,99754354,9858,26731,120984,10,2024-06-26 11:53:52 UTC,classification_count,2024-06-03 21:10:39 UTC,2024-06-03 21:10:39 UTC,https://panoptes-uploads.zooniverse.org/subject_location/2f07d995-a8f0-4039-860b-6ff8d47c192f.png,https://panoptes-uploads.zooniverse.org/subject_location/05bf586a-0aaf-4f5e-bce9-57ff935bf5b0.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06170048_frame_4,06170048_frame_401.png,6/17/2021 18:52,06170048_frame_402.png,6/17/2021 18:52,99754355,9858,26731,120984,10,2024-06-25 18:42:59 UTC,classification_count,2024-06-03 21:10:39 UTC,2024-06-03 21:10:39 UTC,https://panoptes-uploads.zooniverse.org/subject_location/205b7e1c-5643-4e88-81fb-b40705913dc7.png,https://panoptes-uploads.zooniverse.org/subject_location/1020c764-196d-40c7-a195-2d974f7421fc.png,10,NOTHINGHERE,10,100
